"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"1128",10,9,10090166,1,9,1,0,0,"MATAMOROS ICAZA CARLOS JOSE                                                                         ","HOMBRES",36.699812860244,"DE 30 A MENOS DE 45 AÑOS","ARTEAGA SAMPEDRO JENNY MARIA                                                                        ","MUJERES",52.7780821917808,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1129",10,9,10090167,2,9,1,0,0,"CELSI CAJAMARCA MELISA ANGELICA                                                                     ","MUJERES",22.9452054794521,"MENOS DE 30 AÑOS","ALONZO VILLACIS MARCO ANTONIO                                                                       ","HOMBRES",46.6054794520548,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1130",10,9,10090168,3,9,1,0,0,"MONTENEGRO MORAN ECUADOR EDMUNDO                                                                    ","HOMBRES",43.9369863013699,"DE 30 A MENOS DE 45 AÑOS","AGUILAR CASTRO JAZMIN YESENIA                                                                       ","MUJERES",36.0712328767123,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1131",10,9,10090169,4,9,1,0,0,"LEON SUAREZ MARIUXI GISELLA                                                                         ","MUJERES",37.0081967213115,"DE 30 A MENOS DE 45 AÑOS","VERA ALVARADO JORGE LUIS                                                                            ","HOMBRES",32.0027397260274,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1132",10,9,10090170,5,9,1,0,0,"ALTAMIRANO VILLARROEL HECTOR ANDRES                                                                 ","HOMBRES",27.2109589041096,"MENOS DE 30 AÑOS","DABAS BARRERA TANNIA JACQUELINE                                                                     ","MUJERES",27.3205479452055,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1133",10,6,10090171,1,9,1,0,0,"LAVERDE ESCOBAR ENRIQUE MOISES                                                                      ","HOMBRES",36.5522718766375,"DE 30 A MENOS DE 45 AÑOS","ROQUE OCAMPO SARA MARIA                                                                             ","MUJERES",57.5386555879931,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1134",10,9,10090172,1,9,2,0,0,"HARB VITERI ALFONSO XAVIER                                                                          ","HOMBRES",46.7452054794521,"DE 45 A MENOS DE 65 AÑOS","MALDONADO AREVALO LADY MARIA                                                                        ","MUJERES",29.3392020360805,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1135",10,6,10090173,1,9,1,0,0,"MINA LASTRA LADY FERNANDA                                                                           ","MUJERES",26.6904109589041,"MENOS DE 30 AÑOS","ESCOBAR YUMBLA JUAN MARIO                                                                           ","HOMBRES",54.4712328767123,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1136",10,9,10090174,1,9,2,0,0,"JIMENEZ PERALTA KATTY JAZMIN                                                                        ","MUJERES",32.5522718766375,"DE 30 A MENOS DE 45 AÑOS","ZAMORA BRAVO STALYN EDUARDO                                                                         ","HOMBRES",29.0547945205479,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1137",10,6,10090175,1,9,1,0,0,"RAMIREZ REASCO MARTIRES EDUARDO                                                                     ","HOMBRES",51.1013698630137,"DE 45 A MENOS DE 65 AÑOS","VALENCIA LOPEZ REBECA ELIZABETH                                                                     ","MUJERES",40.3616438356164,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1138",10,9,10090176,1,9,2,0,0,"REYES PRIETO VELOZ ERNESTO EULOGIO                                                                  ","HOMBRES",70.4301369863014,"DE 65 AÑOS Y MÁS","MARTINEZ CELLERI LUISA TIVANNA                                                                      ","MUJERES",36.6575342465753,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1139",10,6,10090177,1,9,1,0,0,"CABRERA BURI FANNY ELIZABETH                                                                        ","MUJERES",18.641095890411,"MENOS DE 30 AÑOS","NAULA CARVAJAL MARCO RAUL                                                                           ","HOMBRES",57.8036829103975,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1140",10,6,10090178,2,9,1,0,0,"NAVARRETE ESPINOZA RAFAEL AMADO                                                                     ","HOMBRES",44.2571899094244,"DE 30 A MENOS DE 45 AÑOS","ECHEVERRIA ARREAGA KAREN LISBETH                                                                    ","MUJERES",24.0657534246575,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1141",10,9,10090179,1,9,2,0,0,"MONTESDEOCA BRAVO ADRIANA MARIA                                                                     ","MUJERES",25.9123287671233,"MENOS DE 30 AÑOS","MARTINEZ MACIAS SEGUNDO WASHINGTON                                                                  ","HOMBRES",49.5741747136762,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1142",10,9,10090180,2,9,3,0,0,"NOBOA ICAZA LUIS ADOLFO                                                                             ","HOMBRES",46.0027397260274,"DE 45 A MENOS DE 65 AÑOS","MACIAS ZAMBRANO SHIRLEY IVONNE                                                                      ","MUJERES",44.3424657534247,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1143",10,9,10090181,3,9,2,0,0,"GARCIA PALMA RAMON ALECIO                                                                           ","HOMBRES",45.4191780821918,"DE 45 A MENOS DE 65 AÑOS","CRUZ PONCE NELLY MIRELLA                                                                            ","MUJERES",45.1452054794521,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"1144",10,9,10090182,4,9,3,0,0,"FREIRE GUTIERREZ MARIA LUCIA                                                                        ","MUJERES",29.2,"MENOS DE 30 AÑOS","FREIRE GUTIERREZ ANDRES ANTONIO                                                                     ","HOMBRES",25.5550490306161,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"1145",10,6,10090183,1,9,2,0,0,"ESTRADA AGUIRRE JUAN CARLOS                                                                         ","HOMBRES",44.013698630137,"DE 30 A MENOS DE 45 AÑOS","RANGEL ALVARADO CARLA EVELYN                                                                        ","MUJERES",41.3719889213264,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"1146",10,6,10090184,2,9,2,0,0,"CASTRO CORONEL PATRICIA GABRIELA                                                                    ","MUJERES",45.6082191780822,"DE 45 A MENOS DE 65 AÑOS","OLEAS IBARRA VICENTE ROBERTO                                                                        ","HOMBRES",72.7671232876712,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
